"outcome","treated_iso3c","treated_country","placebo_iso3c","placebo_country","pre_rmspe","post_rmspe","rmspe_ratio","avg_post_gap","avg_abs_post_gap","unit_type"
"MEU","CMR","Cameroon","MAR","Morocco",5.36786022981358,4.14889550032945,0.772914219577871,-1.79130672080045,3.44384410256522,"Placebo donor"
"MEU","CMR","Cameroon","MUS","Mauritius",2.61838451440789,4.97028034330607,1.89822400642712,-3.56996209241408,4.28284401035184,"Placebo donor"
"MEU","CMR","Cameroon","SYC","Seychelles",8.26998976292332,8.73255802051164,1.05593335310548,2.26012675120166,7.36068561307153,"Placebo donor"
"MEU","COG","Republic of Congo","BGD","Bangladesh",1.3220560015778,2.06946807199851,1.56534070381944,-1.68428839352851,1.68428839352851,"Placebo donor"
"MEU","COG","Republic of Congo","BOL","Bolivia",1.39832669181598,1.37913301755816,0.986273826874536,-0.134169758970646,1.15062128955863,"Placebo donor"
"MEU","COG","Republic of Congo","BRB","Barbados",3.14651323837302,3.50972337760901,1.11543257940456,2.8963616547583,2.8963616547583,"Placebo donor"
"MEU","COG","Republic of Congo","CPV","Cabo Verde",21.5166177498012,28.4167207286641,1.32068715720558,27.6276020129403,27.6276020129403,"Placebo donor"
"MEU","COG","Republic of Congo","DMA","Dominica",2.63558874184292,1.63007372440084,0.618485615195418,0.75916308405487,1.30169564474199,"Placebo donor"
"MEU","COG","Republic of Congo","ECU","Ecuador",2.57150928009294,3.25070611251681,1.26412381152259,-3.03782624682865,3.03782624682865,"Placebo donor"
"MEU","COG","Republic of Congo","GRD","Grenada",2.56731733923841,2.57531947551931,1.00311692526615,-1.55538106041272,2.01025152704277,"Placebo donor"
"MEU","COG","Republic of Congo","LAO","Lao PDR",4.64053253238843,4.19222692253398,0.903393499188828,-4.06012014984027,4.06012014984027,"Placebo donor"
"MEU","COG","Republic of Congo","LCA","St. Lucia",2.56952169168531,1.48477675170441,0.577841688011035,-0.588862618711722,1.3463098081688,"Placebo donor"
"MEU","COG","Republic of Congo","MAR","Morocco",5.36786022981358,4.14889550032945,0.772914219577871,-1.79130672080045,3.44384410256522,"Placebo donor"
"MEU","COG","Republic of Congo","MUS","Mauritius",2.61838451440789,4.97028034330607,1.89822400642712,-3.56996209241408,4.28284401035184,"Placebo donor"
"MEU","COG","Republic of Congo","SYC","Seychelles",8.26998976292332,8.73255802051164,1.05593335310548,2.26012675120166,7.36068561307153,"Placebo donor"
"MEU","GAB","Gabon","BGD","Bangladesh",1.3220560015778,2.06946807199851,1.56534070381944,-1.68428839352851,1.68428839352851,"Placebo donor"
"MEU","GAB","Gabon","BOL","Bolivia",1.39832669181598,1.37913301755816,0.986273826874536,-0.134169758970646,1.15062128955863,"Placebo donor"
"MEU","GAB","Gabon","BRB","Barbados",3.14651323837302,3.50972337760901,1.11543257940456,2.8963616547583,2.8963616547583,"Placebo donor"
"MEU","GAB","Gabon","CPV","Cabo Verde",21.5166177498012,28.4167207286641,1.32068715720558,27.6276020129403,27.6276020129403,"Placebo donor"
"MEU","GAB","Gabon","DMA","Dominica",2.63558874184292,1.63007372440084,0.618485615195418,0.75916308405487,1.30169564474199,"Placebo donor"
"MEU","GAB","Gabon","ECU","Ecuador",2.57150928009294,3.25070611251681,1.26412381152259,-3.03782624682865,3.03782624682865,"Placebo donor"
"MEU","GAB","Gabon","GRD","Grenada",2.56731733923841,2.57531947551931,1.00311692526615,-1.55538106041272,2.01025152704277,"Placebo donor"
"MEU","GAB","Gabon","LAO","Lao PDR",4.64053253238843,4.19222692253398,0.903393499188828,-4.06012014984027,4.06012014984027,"Placebo donor"
"MEU","GAB","Gabon","LCA","St. Lucia",2.56952169168531,1.48477675170441,0.577841688011035,-0.588862618711722,1.3463098081688,"Placebo donor"
"MEU","GAB","Gabon","MAR","Morocco",5.36786022981358,4.14889550032945,0.772914219577871,-1.79130672080045,3.44384410256522,"Placebo donor"
"MEU","GAB","Gabon","MUS","Mauritius",2.61838451440789,4.97028034330607,1.89822400642712,-3.56996209241408,4.28284401035184,"Placebo donor"
"MEU","GAB","Gabon","SYC","Seychelles",8.26998976292332,8.73255802051164,1.05593335310548,2.26012675120166,7.36068561307153,"Placebo donor"
"MEU","GNQ","Equatorial Guinea","BGD","Bangladesh",1.3220560015778,2.06946807199851,1.56534070381944,-1.68428839352851,1.68428839352851,"Placebo donor"
