"group","year","outcome","value","n_countries","outcome_label"
"WAEMU",1992,"imports_gdp",25.596407158006,1,"Imports of goods and services (% of GDP)"
"WAEMU",1992,"trade_openness",43.2760553252793,1,"Trade openness (% of GDP)"
"WAEMU",1993,"MEU",40.3623142174986,1,"Imports from EU (% of total imports)"
"WAEMU",1993,"XEU",34.9705642398988,1,"Exports to EU (% of total exports)"
"WAEMU",1993,"exports_gdp",16.4420619375739,1,"Exports of goods and services (% of GDP)"
"WAEMU",1993,"imports_gdp",24.0900880958293,1,"Imports of goods and services (% of GDP)"
"WAEMU",1993,"trade_openness",40.5321500334032,1,"Trade openness (% of GDP)"
"WAEMU",1994,"MEU",40.6540652005239,1,"Imports from EU (% of total imports)"
"WAEMU",1994,"XEU",38.5375360425943,1,"Exports to EU (% of total exports)"
"WAEMU",1994,"exports_gdp",22.6354861073797,1,"Exports of goods and services (% of GDP)"
"WAEMU",1994,"imports_gdp",29.2890683923438,1,"Imports of goods and services (% of GDP)"
"WAEMU",1994,"trade_openness",51.9245544997236,1,"Trade openness (% of GDP)"
"WAEMU",1995,"MEU",43.1566600216714,1,"Imports from EU (% of total imports)"
"WAEMU",1995,"XEU",37.4198282123039,1,"Exports to EU (% of total exports)"
"WAEMU",1995,"exports_gdp",22.4164018698443,1,"Exports of goods and services (% of GDP)"
"WAEMU",1995,"imports_gdp",30.2887037751868,1,"Imports of goods and services (% of GDP)"
"WAEMU",1995,"trade_openness",52.7051056450311,1,"Trade openness (% of GDP)"
"WAEMU",1996,"MEU",41.7053993295707,1,"Imports from EU (% of total imports)"
"WAEMU",1996,"XEU",33.3534817211691,1,"Exports to EU (% of total exports)"
"WAEMU",1996,"exports_gdp",19.6377199031447,1,"Exports of goods and services (% of GDP)"
"WAEMU",1996,"imports_gdp",27.3220200343892,1,"Imports of goods and services (% of GDP)"
"WAEMU",1996,"trade_openness",46.9597399375339,1,"Trade openness (% of GDP)"
"WAEMU",1997,"MEU",43.4845764977227,1,"Imports from EU (% of total imports)"
"WAEMU",1997,"XEU",35.0888455367738,1,"Exports to EU (% of total exports)"
"WAEMU",1997,"exports_gdp",19.9028909646179,1,"Exports of goods and services (% of GDP)"
"WAEMU",1997,"imports_gdp",27.0693393011835,1,"Imports of goods and services (% of GDP)"
"WAEMU",1997,"trade_openness",46.9722302658014,1,"Trade openness (% of GDP)"
"WAEMU",1998,"MEU",43.0046930825955,1,"Imports from EU (% of total imports)"
"WAEMU",1998,"XEU",33.1749274188861,1,"Exports to EU (% of total exports)"
"WAEMU",1998,"exports_gdp",19.8765010050259,1,"Exports of goods and services (% of GDP)"
"WAEMU",1998,"imports_gdp",27.6768956568095,1,"Imports of goods and services (% of GDP)"
"WAEMU",1998,"trade_openness",47.5533966618355,1,"Trade openness (% of GDP)"
"WAEMU",1999,"MEU",41.0003831620928,1,"Imports from EU (% of total imports)"
"WAEMU",1999,"XEU",31.4164086551579,1,"Exports to EU (% of total exports)"
"WAEMU",1999,"exports_gdp",18.535077308076,1,"Exports of goods and services (% of GDP)"
"WAEMU",1999,"imports_gdp",26.7576182784336,1,"Imports of goods and services (% of GDP)"
"WAEMU",1999,"trade_openness",45.2926955865096,1,"Trade openness (% of GDP)"
"WAEMU",2000,"MEU",32.7423082324342,1,"Imports from EU (% of total imports)"
"WAEMU",2000,"XEU",27.2063315202336,1,"Exports to EU (% of total exports)"
"WAEMU",2000,"exports_gdp",18.2584113517058,1,"Exports of goods and services (% of GDP)"
"WAEMU",2000,"imports_gdp",26.6418344510541,1,"Imports of goods and services (% of GDP)"
"WAEMU",2000,"trade_openness",44.9002458027599,1,"Trade openness (% of GDP)"
"WAEMU",2001,"MEU",37.4960029978205,1,"Imports from EU (% of total imports)"
"WAEMU",2001,"XEU",25.7587995644536,1,"Exports to EU (% of total exports)"
"WAEMU",2001,"exports_gdp",18.4737176874915,1,"Exports of goods and services (% of GDP)"
"WAEMU",2001,"imports_gdp",26.7379609379113,1,"Imports of goods and services (% of GDP)"
"WAEMU",2001,"trade_openness",45.2116786254028,1,"Trade openness (% of GDP)"
"WAEMU",2002,"MEU",37.1765342773946,1,"Imports from EU (% of total imports)"
"WAEMU",2002,"XEU",31.2530191129497,1,"Exports to EU (% of total exports)"
"WAEMU",2002,"exports_gdp",19.3584950277511,1,"Exports of goods and services (% of GDP)"
"WAEMU",2002,"imports_gdp",25.3449430944038,1,"Imports of goods and services (% of GDP)"
"WAEMU",2002,"trade_openness",44.7034381221549,1,"Trade openness (% of GDP)"
"WAEMU",2003,"MEU",37.9591815240295,1,"Imports from EU (% of total imports)"
"WAEMU",2003,"XEU",23.6740394036028,1,"Exports to EU (% of total exports)"
"WAEMU",2003,"exports_gdp",18.8466186524326,1,"Exports of goods and services (% of GDP)"
"WAEMU",2003,"imports_gdp",25.6862461712424,1,"Imports of goods and services (% of GDP)"
"WAEMU",2003,"trade_openness",44.5328648236751,1,"Trade openness (% of GDP)"
"WAEMU",2004,"MEU",34.2518619097518,1,"Imports from EU (% of total imports)"
"WAEMU",2004,"XEU",22.9043932824951,1,"Exports to EU (% of total exports)"
"WAEMU",2004,"exports_gdp",19.3259712789178,1,"Exports of goods and services (% of GDP)"
"WAEMU",2004,"imports_gdp",27.2467021966588,1,"Imports of goods and services (% of GDP)"
"WAEMU",2004,"trade_openness",46.5726734755767,1,"Trade openness (% of GDP)"
"WAEMU",2005,"MEU",31.6693992665712,1,"Imports from EU (% of total imports)"
"WAEMU",2005,"XEU",20.7376327769383,1,"Exports to EU (% of total exports)"
"WAEMU",2005,"exports_gdp",19.80510021409,1,"Exports of goods and services (% of GDP)"
"WAEMU",2005,"imports_gdp",28.1530013420421,1,"Imports of goods and services (% of GDP)"
"WAEMU",2005,"trade_openness",47.9581015561321,1,"Trade openness (% of GDP)"
"WAEMU",2006,"MEU",31.627665951845,1,"Imports from EU (% of total imports)"
"WAEMU",2006,"XEU",20.6874590318926,1,"Exports to EU (% of total exports)"
"WAEMU",2006,"exports_gdp",20.39205476161,1,"Exports of goods and services (% of GDP)"
"WAEMU",2006,"imports_gdp",28.1609690855771,1,"Imports of goods and services (% of GDP)"
"WAEMU",2006,"trade_openness",48.5530238471871,1,"Trade openness (% of GDP)"
"WAEMU",2007,"MEU",31.9214790882778,1,"Imports from EU (% of total imports)"
"WAEMU",2007,"XEU",21.9927032106648,1,"Exports to EU (% of total exports)"
"WAEMU",2007,"exports_gdp",20.1283638100641,1,"Exports of goods and services (% of GDP)"
"WAEMU",2007,"imports_gdp",29.5531240078936,1,"Imports of goods and services (% of GDP)"
"WAEMU",2007,"trade_openness",49.6814878179577,1,"Trade openness (% of GDP)"
"WAEMU",2008,"MEU",29.3068878494745,1,"Imports from EU (% of total imports)"
"WAEMU",2008,"XEU",17.7665219070871,1,"Exports to EU (% of total exports)"
"WAEMU",2008,"exports_gdp",20.4749537185393,1,"Exports of goods and services (% of GDP)"
"WAEMU",2008,"imports_gdp",31.4571888778264,1,"Imports of goods and services (% of GDP)"
"WAEMU",2008,"trade_openness",51.9321425963657,1,"Trade openness (% of GDP)"
"WAEMU",2009,"MEU",30.9389112327502,1,"Imports from EU (% of total imports)"
"WAEMU",2009,"XEU",20.8284800064495,1,"Exports to EU (% of total exports)"
"WAEMU",2009,"exports_gdp",20.9674078425589,1,"Exports of goods and services (% of GDP)"
"WAEMU",2009,"imports_gdp",29.9244301058491,1,"Imports of goods and services (% of GDP)"
"WAEMU",2009,"trade_openness",50.891837948408,1,"Trade openness (% of GDP)"
"WAEMU",2010,"MEU",27.955013718802,1,"Imports from EU (% of total imports)"
"WAEMU",2010,"XEU",15.3536802463048,1,"Exports to EU (% of total exports)"
"WAEMU",2010,"exports_gdp",22.8846018128313,1,"Exports of goods and services (% of GDP)"
"WAEMU",2010,"imports_gdp",32.543264477052,1,"Imports of goods and services (% of GDP)"
"WAEMU",2010,"trade_openness",55.4278662898832,1,"Trade openness (% of GDP)"
"WAEMU",2011,"MEU",27.297828988188,1,"Imports from EU (% of total imports)"
"WAEMU",2011,"XEU",17.5007127506694,1,"Exports to EU (% of total exports)"
"WAEMU",2011,"exports_gdp",24.0808284123021,1,"Exports of goods and services (% of GDP)"
"WAEMU",2011,"imports_gdp",32.8002060605768,1,"Imports of goods and services (% of GDP)"
"WAEMU",2011,"trade_openness",56.8810344728788,1,"Trade openness (% of GDP)"
"WAEMU",2012,"MEU",25.5217454958388,1,"Imports from EU (% of total imports)"
"WAEMU",2012,"XEU",15.4584163105202,1,"Exports to EU (% of total exports)"
"WAEMU",2012,"exports_gdp",25.6658767702104,1,"Exports of goods and services (% of GDP)"
"WAEMU",2012,"imports_gdp",33.5450013366457,1,"Imports of goods and services (% of GDP)"
"WAEMU",2012,"trade_openness",59.2108781068561,1,"Trade openness (% of GDP)"
"WAEMU",2013,"MEU",26.2068112114607,1,"Imports from EU (% of total imports)"
"WAEMU",2013,"XEU",15.9256404416867,1,"Exports to EU (% of total exports)"
"WAEMU",2013,"exports_gdp",25.4608788729157,1,"Exports of goods and services (% of GDP)"
"WAEMU",2013,"imports_gdp",35.2907882185211,1,"Imports of goods and services (% of GDP)"
"WAEMU",2013,"trade_openness",60.7516670914368,1,"Trade openness (% of GDP)"
"WAEMU",2014,"MEU",28.3206180480347,1,"Imports from EU (% of total imports)"
"WAEMU",2014,"XEU",16.3214241329421,1,"Exports to EU (% of total exports)"
"WAEMU",2014,"exports_gdp",24.6221455412392,1,"Exports of goods and services (% of GDP)"
"WAEMU",2014,"imports_gdp",33.0850999938672,1,"Imports of goods and services (% of GDP)"
"WAEMU",2014,"trade_openness",57.7072455351065,1,"Trade openness (% of GDP)"
"WAEMU",2015,"MEU",31.0133400699702,1,"Imports from EU (% of total imports)"
"WAEMU",2015,"XEU",16.2975953623883,1,"Exports to EU (% of total exports)"
"WAEMU",2015,"exports_gdp",23.1519467797898,1,"Exports of goods and services (% of GDP)"
"WAEMU",2015,"imports_gdp",33.1483299193043,1,"Imports of goods and services (% of GDP)"
"WAEMU",2015,"trade_openness",56.3002766990941,1,"Trade openness (% of GDP)"
"WAEMU",2016,"MEU",25.6416953777926,1,"Imports from EU (% of total imports)"
"WAEMU",2016,"XEU",16.036897338038,1,"Exports to EU (% of total exports)"
"WAEMU",2016,"exports_gdp",22.6570854472107,1,"Exports of goods and services (% of GDP)"
"WAEMU",2016,"imports_gdp",30.9286793818654,1,"Imports of goods and services (% of GDP)"
"WAEMU",2016,"trade_openness",53.5857648290761,1,"Trade openness (% of GDP)"
"WAEMU",2017,"MEU",26.260334425749,1,"Imports from EU (% of total imports)"
"WAEMU",2017,"XEU",14.0861557823045,1,"Exports to EU (% of total exports)"
"WAEMU",2017,"exports_gdp",22.5858279537943,1,"Exports of goods and services (% of GDP)"
"WAEMU",2017,"imports_gdp",30.8259195503527,1,"Imports of goods and services (% of GDP)"
"WAEMU",2017,"trade_openness",53.411747504147,1,"Trade openness (% of GDP)"
"WAEMU",2018,"MEU",23.6140462677569,1,"Imports from EU (% of total imports)"
"WAEMU",2018,"XEU",12.1920625653574,1,"Exports to EU (% of total exports)"
"WAEMU",2018,"exports_gdp",22.4604007770486,1,"Exports of goods and services (% of GDP)"
"WAEMU",2018,"imports_gdp",31.2586165560913,1,"Imports of goods and services (% of GDP)"
"WAEMU",2018,"trade_openness",53.7190173331399,1,"Trade openness (% of GDP)"
"WAEMU",2019,"MEU",24.9124794378176,1,"Imports from EU (% of total imports)"
"WAEMU",2019,"XEU",12.2674565154644,1,"Exports to EU (% of total exports)"
"WAEMU",2019,"exports_gdp",23.2751643059795,1,"Exports of goods and services (% of GDP)"
"WAEMU",2019,"imports_gdp",31.0719985681136,1,"Imports of goods and services (% of GDP)"
"WAEMU",2019,"trade_openness",54.3471628740931,1,"Trade openness (% of GDP)"
